Ticket_ID,llm_score
TKT-115972,0
TKT-115973,0
TKT-115974,1
TKT-115975,1
TKT-115976,1
TKT-115977,3
TKT-115978,0
TKT-115979,0
TKT-115980,2
TKT-115981,0
TKT-115982,1
TKT-115983,0
TKT-115984,0
TKT-115985,2
TKT-115986,3
TKT-115987,1
TKT-115988,0
TKT-115989,1
TKT-115990,2
TKT-115991,1
TKT-115992,1
TKT-115993,0
TKT-115994,0
TKT-115995,0
TKT-115996,1
TKT-115997,0
TKT-115998,2
TKT-115999,2
TKT-116000,0
TKT-116001,0
TKT-116002,0
TKT-116003,1
TKT-116004,1
TKT-116005,1
TKT-116006,0
TKT-116007,1
TKT-116008,1
TKT-116009,1
TKT-116010,1
TKT-116011,2
TKT-116012,0
TKT-116013,0
TKT-116014,0
TKT-116015,2
TKT-116016,1
TKT-116017,2
TKT-116018,1
TKT-116019,1
TKT-116020,1
TKT-116021,0
TKT-116022,2
TKT-116023,1
TKT-116024,0
TKT-116025,1
TKT-116026,1
TKT-116027,2
TKT-116028,0
TKT-116029,1
TKT-116030,0
TKT-116031,0
TKT-116032,0
TKT-116033,2
TKT-116034,2
TKT-116035,1
TKT-116036,1
TKT-116037,1
TKT-116038,1
TKT-116039,0
TKT-116040,2
TKT-116041,0
TKT-116042,1
TKT-116043,1
TKT-116044,1
TKT-116045,2
TKT-116046,1
TKT-116047,1
TKT-116048,3
TKT-116049,1
TKT-116050,2
TKT-116051,0
TKT-116052,1
TKT-116053,1
TKT-116054,1
TKT-116055,1
TKT-116056,0
TKT-116057,2
TKT-116058,2
TKT-116059,0
TKT-116060,1
TKT-116061,1
TKT-116062,0
TKT-116063,0
TKT-116064,2
TKT-116065,1
TKT-116066,1
TKT-116067,0
TKT-116068,1
TKT-116069,0
TKT-116070,0
TKT-116071,0
TKT-116072,3
TKT-116073,0
TKT-116074,1
TKT-116075,0
TKT-116076,1
TKT-116077,1
TKT-116078,1
TKT-116079,0
TKT-116080,0
TKT-116081,2
TKT-116082,0
TKT-116083,0
TKT-116084,0
TKT-116085,1
TKT-116086,1
TKT-116087,0
TKT-116088,2
TKT-116089,1
TKT-116090,1
TKT-116091,2
TKT-116092,3
TKT-116093,0
TKT-116094,0
TKT-116095,1
TKT-116096,1
TKT-116097,0
TKT-116098,1
TKT-116099,0
TKT-116100,1
TKT-116101,0
TKT-116102,0
TKT-116103,1
TKT-116104,1
TKT-116105,2
TKT-116106,0
TKT-116107,2
TKT-116108,1
TKT-116109,1
TKT-116110,1
TKT-116111,1
TKT-116112,0
TKT-116113,0
TKT-116114,1
TKT-116115,0
TKT-116116,2
TKT-116117,0
TKT-116118,0
TKT-116119,3
TKT-116120,1
TKT-116121,1
TKT-116122,1
TKT-116123,3
TKT-116124,1
TKT-116125,2
TKT-116126,0
TKT-116127,1
TKT-116128,1
TKT-116129,1
TKT-116130,1
TKT-116131,1
TKT-116132,0
TKT-116133,1
TKT-116134,2
TKT-116135,2
TKT-116136,0
TKT-116137,0
TKT-116138,2
TKT-116139,0
TKT-116140,0
TKT-116141,0
TKT-116142,1
TKT-116143,0
TKT-116144,1
TKT-116145,0
TKT-116146,2
TKT-116147,1
TKT-116148,0
TKT-116149,0
TKT-116150,0
TKT-116151,0
TKT-116152,1
TKT-116153,1
TKT-116154,1
TKT-116155,2
TKT-116156,1
TKT-116157,1
TKT-116158,1
TKT-116159,1
TKT-116160,1
TKT-116161,1
TKT-116162,0
TKT-116163,0
TKT-116164,0
TKT-116165,3
TKT-116166,1
TKT-116167,1
TKT-116168,1
TKT-116169,2
TKT-116170,0
TKT-116171,0
TKT-116172,1
TKT-116173,2
TKT-116174,0
TKT-116175,0
TKT-116176,2
TKT-116177,0
TKT-116178,0
TKT-116179,1
TKT-116180,2
TKT-116181,0
TKT-116182,1
TKT-116183,1
TKT-116184,0
TKT-116185,0
TKT-116186,1
TKT-116187,0
TKT-116188,0
TKT-116189,1
TKT-116190,1
TKT-116191,1
TKT-116192,3
TKT-116193,1
TKT-116194,1
TKT-116195,0
TKT-116196,0
TKT-116197,0
TKT-116198,0
TKT-116199,0
TKT-116200,2
TKT-116201,1
TKT-116202,1
TKT-116203,0
TKT-116204,1
TKT-116205,0
TKT-116206,0
TKT-116207,1
TKT-116208,1
TKT-116209,1
TKT-116210,0
TKT-116211,1
TKT-116212,1
TKT-116213,3
TKT-116214,1
TKT-116215,1
TKT-116216,0
TKT-116217,1
TKT-116218,0
TKT-116219,0
TKT-116220,0
TKT-116221,1
TKT-116222,0
TKT-116223,2
TKT-116224,1
TKT-116225,0
TKT-116226,0
TKT-116227,2
TKT-116228,2
TKT-116229,0
TKT-116230,0
TKT-116231,0
TKT-116232,3
TKT-116233,0
TKT-116234,0
TKT-116235,2
TKT-116236,0
TKT-116237,2
TKT-116238,1
TKT-116239,0
TKT-116240,0
TKT-116241,2
TKT-116242,1
TKT-116243,2
TKT-116244,0
TKT-116245,2
TKT-116246,0
TKT-116247,0
TKT-116248,1
TKT-116249,0
TKT-116250,1
TKT-116251,0
TKT-116252,0
TKT-116253,2
TKT-116254,0
TKT-116255,0
TKT-116256,0
TKT-116257,0
TKT-116258,2
TKT-116259,0
TKT-116260,2
TKT-116261,1
TKT-116262,2
TKT-116263,0
TKT-116264,1
TKT-116265,0
TKT-116266,0
TKT-116267,0
TKT-116268,0
TKT-116269,1
TKT-116270,0
TKT-116271,2
TKT-116272,1
TKT-116273,1
TKT-116274,2
TKT-116275,1
TKT-116276,0
TKT-116277,0
TKT-116278,2
TKT-116279,1
TKT-116280,1
TKT-116281,0
TKT-116282,1
TKT-116283,0
TKT-116284,0
TKT-116285,1
TKT-116286,2
TKT-116287,0
TKT-116288,1
TKT-116289,0
TKT-116290,0
TKT-116291,0
TKT-116292,0
TKT-116293,1
TKT-116294,2
TKT-116295,2
TKT-116296,0
TKT-116297,0
TKT-116298,2
TKT-116299,1
TKT-116300,1
TKT-116301,1
TKT-116302,0
TKT-116303,0
TKT-116304,2
TKT-116305,1
TKT-116306,0
TKT-116307,0
TKT-116308,1
TKT-116309,1
TKT-116310,0
TKT-116311,0
TKT-116312,0
TKT-116313,3
TKT-116314,1
TKT-116315,1
TKT-116316,0
TKT-116317,2
TKT-116318,2
TKT-116319,0
TKT-116320,0
TKT-116321,1
TKT-116322,1
TKT-116323,0
TKT-116324,0
TKT-116325,2
TKT-116326,0
TKT-116327,0
TKT-116328,1
TKT-116329,1
TKT-116330,1
TKT-116331,0
TKT-116332,3
TKT-116333,1
TKT-116334,2
TKT-116335,1
TKT-116336,3
TKT-116337,0
TKT-116338,0
TKT-116339,0
TKT-116340,0
TKT-116341,1
TKT-116342,0
TKT-116343,1
TKT-116344,3
TKT-116345,0
TKT-116346,2
TKT-116347,1
TKT-116348,0
TKT-116349,1
TKT-116350,1
TKT-116351,2
TKT-116352,1
TKT-116353,3
TKT-116354,2
TKT-116355,2
TKT-116356,1
TKT-116357,1
TKT-116358,3
TKT-116359,1
TKT-116360,0
TKT-116361,3
TKT-116362,2
TKT-116363,3
TKT-116364,0
TKT-116365,2
TKT-116366,1
TKT-116367,2
TKT-116368,1
TKT-116369,1
TKT-116370,1
TKT-116371,2
TKT-116372,0
TKT-116373,1
TKT-116374,1
TKT-116375,1
TKT-116376,0
TKT-116377,0
TKT-116378,3
TKT-116379,0
TKT-116380,0
TKT-116381,1
TKT-116382,0
TKT-116383,0
TKT-116384,1
TKT-116385,2
TKT-116386,1
TKT-116387,0
TKT-116388,2
TKT-116389,2
TKT-116390,1
TKT-116391,1
TKT-116392,1
TKT-116393,0
TKT-116394,0
TKT-116395,0
TKT-116396,0
TKT-116397,2
TKT-116398,0
TKT-116399,0
TKT-116400,1
TKT-116401,1
TKT-116402,1
TKT-116403,0
TKT-116404,1
TKT-116405,1
TKT-116406,1
TKT-116407,0
TKT-116408,0
TKT-116409,0
TKT-116410,0
TKT-116411,0
TKT-116412,1
TKT-116413,1
TKT-116414,0
TKT-116415,2
TKT-116416,2
TKT-116417,1
TKT-116418,0
TKT-116419,2
TKT-116420,0
TKT-116421,1
TKT-116422,2
TKT-116423,1
TKT-116424,1
TKT-116425,0
TKT-116426,0
TKT-116427,1
TKT-116428,1
TKT-116429,0
TKT-116430,0
TKT-116431,0
TKT-116432,0
TKT-116433,0
TKT-116434,1
TKT-116435,0
TKT-116436,0
TKT-116437,0
TKT-116438,0
TKT-116439,1
TKT-116440,1
TKT-116441,0
TKT-116442,1
TKT-116443,2
TKT-116444,0
TKT-116445,1
TKT-116446,0
TKT-116447,1
TKT-116448,0
TKT-116449,3
TKT-116450,0
TKT-116451,0
TKT-116452,0
TKT-116453,1
TKT-116454,1
TKT-116455,0
TKT-116456,1
TKT-116457,0
TKT-116458,0
TKT-116459,0
TKT-116460,0
TKT-116461,1
TKT-116462,1
TKT-116463,1
TKT-116464,1
TKT-116465,2
TKT-116466,0
TKT-116467,0
TKT-116468,1
TKT-116469,0
TKT-116470,0
TKT-116471,1
TKT-116472,0
TKT-116473,1
TKT-116474,1
TKT-116475,3
TKT-116476,2
TKT-116477,2
TKT-116478,1
TKT-116479,0
TKT-116480,0
TKT-116481,0
TKT-116482,1
TKT-116483,0
TKT-116484,1
TKT-116485,1
TKT-116486,0
TKT-116487,1
TKT-116488,3
TKT-116489,1
TKT-116490,2
TKT-116491,3
TKT-116492,1
TKT-116493,0
TKT-116494,0
TKT-116495,0
TKT-116496,0
TKT-116497,1
TKT-116498,1
TKT-116499,0
TKT-116500,0
TKT-116501,2
TKT-116502,0
TKT-116503,0
TKT-116504,2
TKT-116505,1
TKT-116506,1
TKT-116507,2
TKT-116508,0
TKT-116509,0
TKT-116510,1
TKT-116511,1
TKT-116512,2
TKT-116513,0
TKT-116514,0
TKT-116515,1
TKT-116516,0
TKT-116517,2
TKT-116518,1
TKT-116519,0
TKT-116520,0
TKT-116521,0
TKT-116522,0
TKT-116523,0
TKT-116524,1
TKT-116525,0
TKT-116526,0
TKT-116527,1
TKT-116528,2
TKT-116529,0
TKT-116530,0
TKT-116531,0
TKT-116532,0
TKT-116533,0
TKT-116534,1
TKT-116535,1
TKT-116536,0
TKT-116537,1
TKT-116538,2
TKT-116539,0
TKT-116540,0
TKT-116541,3
TKT-116542,2
TKT-116543,0
TKT-116544,1
TKT-116545,1
TKT-116546,0
TKT-116547,0
TKT-116548,0
TKT-116549,1
TKT-116550,1
TKT-116551,1
TKT-116552,1
TKT-116553,1
TKT-116554,1
TKT-116555,0
TKT-116556,1
TKT-116557,2
TKT-116558,2
TKT-116559,1
TKT-116560,1
TKT-116561,1
TKT-116562,0
TKT-116563,0
TKT-116564,0
TKT-116565,1
TKT-116566,0
TKT-116567,1
TKT-116568,1
TKT-116569,2
TKT-116570,0
TKT-116571,0
TKT-116572,1
TKT-116573,1
TKT-116574,0
TKT-116575,0
TKT-116576,3
TKT-116577,1
TKT-116578,0
TKT-116579,2
TKT-116580,0
TKT-116581,1
TKT-116582,1
TKT-116583,1
TKT-116584,1
TKT-116585,0
TKT-116586,1
TKT-116587,1
TKT-116588,0
TKT-116589,0
TKT-116590,0
TKT-116591,0
TKT-116592,3
TKT-116593,0
TKT-116594,1
TKT-116595,0
TKT-116596,2
TKT-116597,0
TKT-116598,0
TKT-116599,1
TKT-116600,2
TKT-116601,1
TKT-116602,3
TKT-116603,0
TKT-116604,0
TKT-116605,3
TKT-116606,2
TKT-116607,0
TKT-116608,1
TKT-116609,1
TKT-116610,0
TKT-116611,1
TKT-116612,2
TKT-116613,0
TKT-116614,2
TKT-116615,2
TKT-116616,2
TKT-116617,1
TKT-116618,0
TKT-116619,1
TKT-116620,3
TKT-116621,1
TKT-116622,0
TKT-116623,0
TKT-116624,0
TKT-116625,1
TKT-116626,0
TKT-116627,0
TKT-116628,0
TKT-116629,1
TKT-116630,0
TKT-116631,2
TKT-116632,2
TKT-116633,0
TKT-116634,0
TKT-116635,0
TKT-116636,0
TKT-116637,0
TKT-116638,0
TKT-116639,0
TKT-116640,1
TKT-116641,0
TKT-116642,0
TKT-116643,0
TKT-116644,0
TKT-116645,0
TKT-116646,2
TKT-116647,1
TKT-116648,0
TKT-116649,1
TKT-116650,1
TKT-116651,0
TKT-116652,0
TKT-116653,0
TKT-116654,0
TKT-116655,1
TKT-116656,0
TKT-116657,0
TKT-116658,1
TKT-116659,0
TKT-116660,2
TKT-116661,0
TKT-116662,1
TKT-116663,0
TKT-116664,0
TKT-116665,1
TKT-116666,1
TKT-116667,1
TKT-116668,1
TKT-116669,2
TKT-116670,2
TKT-116671,0
TKT-116672,0
TKT-116673,1
TKT-116674,2
TKT-116675,2
TKT-116676,1
TKT-116677,1
TKT-116678,1
TKT-116679,0
TKT-116680,1
TKT-116681,0
TKT-116682,2
TKT-116683,1
TKT-116684,0
TKT-116685,1
TKT-116686,2
TKT-116687,1
TKT-116688,1
TKT-116689,0
TKT-116690,0
TKT-116691,1
TKT-116692,1
TKT-116693,0
TKT-116694,0
TKT-116695,3
TKT-116696,0
TKT-116697,2
TKT-116698,0
TKT-116699,1
TKT-116700,0
TKT-116701,2
TKT-116702,1
TKT-116703,1
TKT-116704,2
TKT-116705,1
TKT-116706,0
TKT-116707,1
TKT-116708,1
TKT-116709,2
TKT-116710,2
TKT-116711,0
TKT-116712,1
TKT-116713,2
TKT-116714,1
TKT-116715,1
TKT-116716,0
TKT-116717,2
TKT-116718,2
TKT-116719,1
TKT-116720,1
TKT-116721,3
TKT-116722,0
TKT-116723,2
TKT-116724,1
TKT-116725,2
TKT-116726,0
TKT-116727,1
TKT-116728,2
TKT-116729,0
TKT-116730,0
TKT-116731,0
TKT-116732,0
TKT-116733,2
TKT-116734,1
TKT-116735,0
TKT-116736,0
TKT-116737,1
TKT-116738,1
TKT-116739,0
TKT-116740,1
TKT-116741,1
TKT-116742,1
TKT-116743,0
TKT-116744,1
TKT-116745,1
TKT-116746,0
TKT-116747,0
TKT-116748,0
TKT-116749,0
TKT-116750,2
TKT-116751,0
TKT-116752,3
TKT-116753,3
TKT-116754,0
TKT-116755,1
TKT-116756,2
TKT-116757,1
TKT-116758,2
TKT-116759,0
TKT-116760,1
TKT-116761,2
TKT-116762,2
TKT-116763,1
TKT-116764,2
TKT-116765,0
TKT-116766,0
TKT-116767,3
TKT-116768,1
TKT-116769,0
TKT-116770,3
TKT-116771,1
TKT-116772,0
TKT-116773,0
TKT-116774,2
TKT-116775,1
TKT-116776,3
TKT-116777,0
TKT-116778,1
TKT-116779,2
TKT-116780,0
TKT-116781,0
TKT-116782,3
TKT-116783,1
TKT-116784,1
TKT-116785,0
TKT-116786,1
TKT-116787,2
TKT-116788,1
TKT-116789,1
TKT-116790,1
TKT-116791,1
TKT-116792,0
TKT-116793,1
TKT-116794,0
TKT-116795,0
TKT-116796,1
TKT-116797,1
TKT-116798,1
TKT-116799,1
TKT-116800,2
TKT-116801,0
TKT-116802,0
TKT-116803,0
TKT-116804,2
TKT-116805,1
TKT-116806,1
TKT-116807,0
TKT-116808,0
TKT-116809,0
TKT-116810,0
TKT-116811,1
TKT-116812,2
TKT-116813,3
TKT-116814,2
TKT-116815,0
TKT-116816,1
TKT-116817,0
TKT-116818,0
TKT-116819,0
TKT-116820,0
TKT-116821,0
TKT-116822,1
TKT-116823,2
TKT-116824,1
TKT-116825,0
TKT-116826,0
TKT-116827,1
TKT-116828,2
TKT-116829,1
TKT-116830,1
TKT-116831,1
TKT-116832,2
TKT-116833,0
TKT-116834,1
TKT-116835,1
TKT-116836,0
TKT-116837,0
TKT-116838,0
TKT-116839,1
TKT-116840,1
TKT-116841,1
TKT-116842,1
TKT-116843,1
TKT-116844,1
TKT-116845,1
TKT-116846,1
TKT-116847,2
TKT-116848,0
TKT-116849,0
TKT-116850,2
TKT-116851,0
TKT-116852,1
TKT-116853,1
TKT-116854,2
TKT-116855,2
TKT-116856,0
TKT-116857,2
TKT-116858,3
TKT-116859,0
TKT-116860,3
TKT-116861,1
TKT-116862,0
TKT-116863,0
TKT-116864,2
TKT-116865,0
TKT-116866,3
TKT-116867,1
TKT-116868,1
TKT-116869,2
TKT-116870,1
TKT-116871,0
TKT-116872,2
TKT-116873,0
TKT-116874,0
TKT-116875,1
TKT-116876,1
TKT-116877,3
TKT-116878,0
TKT-116879,0
TKT-116880,1
TKT-116881,1
TKT-116882,2
TKT-116883,2
TKT-116884,0
TKT-116885,0
TKT-116886,2
TKT-116887,1
TKT-116888,1
TKT-116889,3
TKT-116890,0
TKT-116891,2
TKT-116892,2
TKT-116893,0
TKT-116894,0
TKT-116895,2
TKT-116896,0
TKT-116897,1
TKT-116898,1
TKT-116899,2
TKT-116900,1
TKT-116901,0
TKT-116902,1
TKT-116903,1
TKT-116904,0
TKT-116905,3
TKT-116906,2
TKT-116907,1
TKT-116908,0
TKT-116909,3
TKT-116910,0
TKT-116911,1
TKT-116912,1
TKT-116913,0
TKT-116914,2
TKT-116915,0
TKT-116916,1
TKT-116917,1
TKT-116918,1
TKT-116919,2
TKT-116920,0
TKT-116921,0
TKT-116922,2
TKT-116923,1
TKT-116924,3
TKT-116925,0
TKT-116926,0
TKT-116927,0
TKT-116928,0
TKT-116929,2
TKT-116930,1
TKT-116931,0
TKT-116932,0
TKT-116933,0
TKT-116934,1
TKT-116935,1
TKT-116936,1
TKT-116937,0
TKT-116938,1
TKT-116939,0
TKT-116940,0
TKT-116941,0
TKT-116942,1
TKT-116943,0
TKT-116944,2
TKT-116945,0
TKT-116946,0
TKT-116947,0
TKT-116948,3
TKT-116949,0
TKT-116950,2
TKT-116951,0
TKT-116952,0
TKT-116953,0
TKT-116954,1
TKT-116955,0
TKT-116956,1
TKT-116957,0
TKT-116958,2
TKT-116959,1
TKT-116960,1
TKT-116961,1
TKT-116962,1
TKT-116963,2
TKT-116964,1
TKT-116965,0
TKT-116966,2
TKT-116967,1
TKT-116968,2
TKT-116969,1
TKT-116970,1
TKT-116971,0
TKT-116972,3
TKT-116973,0
TKT-116974,1
TKT-116975,0
TKT-116976,0
TKT-116977,0
TKT-116978,0
TKT-116979,0
TKT-116980,0
TKT-116981,0
TKT-116982,1
TKT-116983,2
TKT-116984,1
TKT-116985,0
TKT-116986,2
TKT-116987,0
TKT-116988,0
TKT-116989,1
TKT-116990,0
TKT-116991,1
TKT-116992,1
TKT-116993,0
TKT-116994,1
TKT-116995,0
TKT-116996,1
TKT-116997,2
TKT-116998,2
TKT-116999,1
TKT-117000,2
TKT-117001,2
TKT-117002,2
TKT-117003,1
TKT-117004,0
TKT-117005,0
TKT-117006,0
TKT-117007,1
TKT-117008,0
TKT-117009,1
TKT-117010,3
TKT-117011,0
TKT-117012,0
TKT-117013,0
TKT-117014,2
TKT-117015,0
TKT-117016,0
TKT-117017,1
TKT-117018,1
TKT-117019,1
TKT-117020,1
TKT-117021,1
TKT-117022,0
TKT-117023,0
TKT-117024,1
TKT-117025,1
TKT-117026,1
TKT-117027,0
TKT-117028,2
TKT-117029,0
TKT-117030,0
TKT-117031,1
TKT-117032,1
TKT-117033,0
TKT-117034,1
TKT-117035,2
TKT-117036,1
TKT-117037,1
TKT-117038,0
TKT-117039,0
TKT-117040,0
TKT-117041,1
TKT-117042,2
TKT-117043,1
TKT-117044,0
TKT-117045,0
TKT-117046,2
TKT-117047,0
TKT-117048,0
TKT-117049,1
TKT-117050,1
TKT-117051,1
TKT-117052,2
TKT-117053,1
TKT-117054,0
TKT-117055,0
TKT-117056,2
TKT-117057,0
TKT-117058,2
TKT-117059,1
TKT-117060,1
TKT-117061,0
TKT-117062,2
TKT-117063,0
TKT-117064,0
TKT-117065,0
TKT-117066,1
TKT-117067,1
TKT-117068,1
TKT-117069,1
TKT-117070,1
TKT-117071,0
TKT-117072,2
TKT-117073,0
TKT-117074,1
TKT-117075,0
TKT-117076,1
TKT-117077,2
TKT-117078,2
TKT-117079,0
TKT-117080,0
TKT-117081,2
TKT-117082,0
TKT-117083,0
TKT-117084,1
TKT-117085,3
TKT-117086,1
TKT-117087,0
TKT-117088,1
TKT-117089,0
TKT-117090,0
TKT-117091,0
TKT-117092,3
TKT-117093,0
TKT-117094,2
TKT-117095,0
TKT-117096,1
TKT-117097,1
TKT-117098,1
TKT-117099,1
TKT-117100,2
TKT-117101,0
TKT-117102,0
TKT-117103,0
TKT-117104,3
TKT-117105,0
TKT-117106,2
TKT-117107,1
TKT-117108,2
TKT-117109,0
TKT-117110,0
TKT-117111,0
TKT-117112,0
TKT-117113,0
TKT-117114,3
TKT-117115,0
TKT-117116,0
TKT-117117,1
TKT-117118,0
TKT-117119,1
TKT-117120,0
TKT-117121,1
TKT-117122,2
TKT-117123,1
TKT-117124,0
TKT-117125,0
TKT-117126,1
TKT-117127,1
TKT-117128,1
TKT-117129,1
TKT-117130,1
TKT-117131,2
TKT-117132,1
TKT-117133,0
TKT-117134,0
TKT-117135,1
TKT-117136,0
TKT-117137,2
TKT-117138,1
TKT-117139,0
TKT-117140,3
TKT-117141,1
TKT-117142,0
TKT-117143,0
TKT-117144,3
TKT-117145,2
TKT-117146,0
TKT-117147,2
TKT-117148,0
TKT-117149,1
TKT-117150,0
TKT-117151,0
TKT-117152,2
TKT-117153,1
TKT-117154,1
TKT-117155,2
TKT-117156,1
TKT-117157,1
TKT-117158,1
TKT-117159,1
TKT-117160,0
TKT-117161,0
TKT-117162,1
TKT-117163,3
TKT-117164,0
TKT-117165,2
TKT-117166,0
TKT-117167,0
TKT-117168,0
TKT-117169,1
TKT-117170,0
TKT-117171,2
TKT-117172,1
TKT-117173,2
TKT-117174,2
TKT-117175,1
TKT-117176,0
TKT-117177,1
TKT-117178,0
TKT-117179,1
TKT-117180,2
TKT-117181,0
TKT-117182,2
TKT-117183,1
TKT-117184,1
TKT-117185,3
TKT-117186,3
TKT-117187,0
TKT-117188,1
TKT-117189,0
TKT-117190,1
TKT-117191,0
TKT-117192,2
TKT-117193,2
TKT-117194,0
TKT-117195,0
TKT-117196,1
TKT-117197,1
TKT-117198,1
TKT-117199,1
TKT-117200,1
TKT-117201,0
TKT-117202,1
TKT-117203,1
TKT-117204,0
TKT-117205,0
TKT-117206,1
TKT-117207,3
TKT-117208,0
TKT-117209,1
TKT-117210,0
TKT-117211,2
TKT-117212,0
TKT-117213,0
TKT-117214,0
TKT-117215,0
TKT-117216,1
TKT-117217,0
TKT-117218,0
TKT-117219,0
TKT-117220,1
TKT-117221,0
TKT-117222,1
TKT-117223,1
TKT-117224,0
TKT-117225,2
TKT-117226,1
TKT-117227,2
TKT-117228,0
TKT-117229,1
TKT-117230,1
TKT-117231,1
TKT-117232,0
TKT-117233,0
TKT-117234,1
TKT-117235,2
TKT-117236,0
TKT-117237,1
TKT-117238,2
TKT-117239,2
TKT-117240,0
TKT-117241,3
TKT-117242,2
TKT-117243,0
TKT-117244,0
TKT-117245,0
TKT-117246,1
TKT-117247,1
TKT-117248,1
TKT-117249,1
TKT-117250,2
TKT-117251,1
TKT-117252,1
TKT-117253,1
TKT-117254,0
TKT-117255,0
TKT-117256,0
TKT-117257,1
TKT-117258,2
TKT-117259,0
TKT-117260,2
TKT-117261,0
TKT-117262,1
TKT-117263,2
TKT-117264,1
TKT-117265,0
TKT-117266,0
TKT-117267,1
TKT-117268,1
TKT-117269,3
TKT-117270,1
TKT-117271,1
TKT-117272,0
TKT-117273,0
TKT-117274,3
TKT-117275,3
TKT-117276,1
TKT-117277,0
TKT-117278,0
TKT-117279,0
TKT-117280,0
TKT-117281,1
TKT-117282,3
TKT-117283,0
TKT-117284,0
TKT-117285,0
TKT-117286,0
TKT-117287,2
TKT-117288,0
TKT-117289,1
TKT-117290,2
TKT-117291,0
TKT-117292,1
TKT-117293,2
TKT-117294,0
TKT-117295,0
TKT-117296,1
TKT-117297,3
TKT-117298,1
TKT-117299,2
TKT-117300,0
TKT-117301,2
TKT-117302,2
TKT-117303,1
TKT-117304,2
TKT-117305,2
TKT-117306,1
TKT-117307,2
TKT-117308,0
TKT-117309,2
TKT-117310,1
TKT-117311,0
TKT-117312,1
TKT-117313,0
TKT-117314,0
TKT-117315,1
TKT-117316,0
TKT-117317,1
TKT-117318,1
TKT-117319,2
TKT-117320,1
TKT-117321,3
TKT-117322,0
TKT-117323,1
TKT-117324,1
TKT-117325,2
TKT-117326,0
TKT-117327,0
TKT-117328,1
TKT-117329,1
TKT-117330,1
TKT-117331,0
TKT-117332,0
TKT-117333,2
TKT-117334,0
TKT-117335,0
TKT-117336,0
TKT-117337,1
TKT-117338,0
TKT-117339,2
TKT-117340,0
TKT-117341,0
TKT-117342,1
TKT-117343,1
TKT-117344,0
TKT-117345,0
TKT-117346,0
TKT-117347,0
TKT-117348,1
TKT-117349,0
TKT-117350,3
TKT-117351,0
TKT-117352,0
TKT-117353,0
TKT-117354,0
TKT-117355,0
TKT-117356,0
TKT-117357,2
TKT-117358,1
TKT-117359,1
TKT-117360,3
TKT-117361,1
TKT-117362,1
TKT-117363,1
TKT-117364,3
TKT-117365,0
TKT-117366,1
TKT-117367,2
TKT-117368,0
TKT-117369,0
TKT-117370,1
TKT-117371,0
TKT-117372,1
TKT-117373,0
TKT-117374,1
TKT-117375,0
TKT-117376,2
TKT-117377,1
TKT-117378,0
TKT-117379,1
TKT-117380,1
TKT-117381,0
TKT-117382,1
TKT-117383,2
TKT-117384,1
TKT-117385,1
TKT-117386,1
TKT-117387,1
TKT-117388,1
TKT-117389,0
TKT-117390,0
TKT-117391,1
TKT-117392,1
TKT-117393,0
TKT-117394,1
TKT-117395,2
TKT-117396,0
TKT-117397,0
TKT-117398,3
TKT-117399,0
TKT-117400,0
TKT-117401,1
TKT-117402,1
TKT-117403,0
TKT-117404,0
TKT-117405,3
TKT-117406,0
TKT-117407,3
TKT-117408,0
TKT-117409,0
TKT-117410,0
TKT-117411,0
TKT-117412,3
TKT-117413,1
TKT-117414,0
TKT-117415,1
TKT-117416,3
TKT-117417,0
TKT-117418,2
TKT-117419,1
TKT-117420,1
TKT-117421,1
TKT-117422,0
TKT-117423,0
TKT-117424,0
TKT-117425,0
TKT-117426,0
TKT-117427,2
TKT-117428,0
TKT-117429,1
TKT-117430,1
TKT-117431,3
TKT-117432,1
TKT-117433,0
TKT-117434,0
TKT-117435,2
TKT-117436,0
TKT-117437,0
TKT-117438,0
TKT-117439,1
TKT-117440,1
TKT-117441,1
TKT-117442,0
TKT-117443,2
TKT-117444,0
TKT-117445,0
TKT-117446,0
TKT-117447,0
TKT-117448,0
TKT-117449,1
TKT-117450,1
TKT-117451,1
TKT-117452,0
TKT-117453,0
TKT-117454,0
TKT-117455,1
TKT-117456,3
TKT-117457,2
TKT-117458,1
TKT-117459,2
TKT-117460,0
TKT-117461,1
TKT-117462,1
TKT-117463,2
TKT-117464,1
TKT-117465,2
TKT-117466,2
TKT-117467,0
TKT-117468,1
TKT-117469,2
TKT-117470,2
TKT-117471,1
TKT-117472,3
TKT-117473,0
TKT-117474,1
TKT-117475,3
TKT-117476,3
TKT-117477,0
TKT-117478,2
TKT-117479,1
TKT-117480,0
TKT-117481,1
TKT-117482,0
TKT-117483,0
TKT-117484,1
TKT-117485,1
TKT-117486,1
TKT-117487,0
TKT-117488,1
TKT-117489,1
TKT-117490,1
TKT-117491,2
TKT-117492,1
TKT-117493,2
TKT-117494,1
TKT-117495,3
TKT-117496,0
TKT-117497,0
TKT-117498,2
TKT-117499,0
TKT-117500,1
TKT-117501,0
TKT-117502,1
TKT-117503,1
TKT-117504,2
TKT-117505,0
TKT-117506,0
TKT-117507,0
TKT-117508,0
TKT-117509,0
TKT-117510,0
TKT-117511,2
TKT-117512,1
TKT-117513,1
TKT-117514,1
TKT-117515,0
TKT-117516,0
TKT-117517,2
TKT-117518,1
TKT-117519,2
TKT-117520,0
TKT-117521,1
TKT-117522,0
TKT-117523,1
TKT-117524,0
TKT-117525,0
